product_id,product_name,category,unit_price,stock_level,product_launch_date,supplier_id
P3719,Coffee 16 oz #9,Beverages,1.86,1366,2022-07-09,S005
P3720,Tea 32 oz #9,Beverages,1.44,1384,2021-02-22,S010
P3721,Soda 16 oz #9,Beverages,12.69,1508,2022-06-03,S003
P3722,Sports Drink 1 lb #9,Beverages,12.67,874,2020-11-21,S001
P3723,Bottled Water 2 lb #10,Beverages,3.40,458,2020-03-12,S014
P3724,Orange Juice 16 oz #10,Beverages,2.52,249,2020-11-18,S005
P3725,Apple Juice 16 oz #10,Beverages,6.81,1532,2022-06-09,S006
P3726,Sparkling Water 500 ml #10,Beverages,4.73,1236,2022-12-01,S017
P3727,Coffee 2 lb #10,Beverages,14.30,775,2023-04-26,S015
P3728,Tea 2 lb #10,Beverages,3.20,1452,2023-05-02,S019
P3729,Soda 1 lb #10,Beverages,4.02,452,2022-07-08,S020
P3730,Sports Drink 32 oz #10,Beverages,12.71,746,2022-06-30,S009
P3731,Bottled Water 16 oz #11,Beverages,9.49,931,2020-02-11,S010
P3732,Orange Juice 1 lb #11,Beverages,6.26,1999,2023-01-01,S003
P3733,Apple Juice 1 L #11,Beverages,13.25,1522,2020-08-24,S005
P3734,Sparkling Water 500 ml #11,Beverages,13.61,1534,2021-04-15,S018
P3735,Coffee 2 lb #11,Beverages,14.29,1081,2020-08-19,S013
P3736,Tea 500 ml #11,Beverages,13.73,1610,2023-04-04,S005
P3737,Soda 2 lb #11,Beverages,1.74,1893,2021-01-03,S008
P3738,Sports Drink 12 oz #11,Beverages,12.19,1141,2021-05-07,S020
P3739,Bottled Water 16 oz #12,Beverages,8.61,1203,2020-05-31,S018
P3740,Orange Juice 2 lb #12,Beverages,2.17,291,2022-12-11,S009
P3741,Apple Juice 16 oz #12,Beverages,4.66,1795,2023-01-29,S006
P3742,Sparkling Water 1 L #12,Beverages,1.62,1816,2022-10-01,S007
P3743,Coffee 500 ml #12,Beverages,2.96,1403,2021-03-27,S003
P3744,Tea 1 lb #12,Beverages,8.25,246,2023-07-03,S014
P3745,Soda 12 oz #12,Beverages,11.09,1610,2023-01-24,S011
P3746,Sports Drink 32 oz #12,Beverages,7.45,1835,2023-10-27,S011
P3747,Bottled Water 1 L #13,Beverages,1.42,155,2020-01-24,S001
P3748,Orange Juice 12 oz #13,Beverages,13.08,760,2020-03-03,S006
P3749,Apple Juice 2 lb #13,Beverages,11.61,266,2023-07-28,S003
P3750,Sparkling Water 1 L #13,Beverages,10.63,301,2022-09-11,S015
P3751,Coffee 500 ml #13,Beverages,11.97,860,2023-01-08,S002
P3752,Tea 12 oz #13,Beverages,12.02,1572,2023-05-23,S005
P3753,Soda 1 lb #13,Beverages,14.84,1476,2021-10-02,S004
P3754,Sports Drink 500 ml #13,Beverages,12.13,693,2022-10-29,S010
P3755,Bottled Water 2 lb #14,Beverages,4.65,1764,2020-06-23,S005
P3756,Orange Juice 2 lb #14,Beverages,9.40,1076,2023-03-26,S010
P3757,Apple Juice 16 oz #14,Beverages,7.88,459,2020-06-05,S010
P3758,Sparkling Water 32 oz #14,Beverages,8.02,877,2020-03-27,S016
P3759,Coffee 1 lb #14,Beverages,1.57,153,2022-06-09,S002
P3760,Tea 500 ml #14,Beverages,9.39,635,2020-01-06,S008
P3761,Soda 32 oz #14,Beverages,6.29,281,2023-07-27,S012
P3762,Sports Drink 2 lb #14,Beverages,11.13,407,2021-07-17,S013
P3763,Bottled Water 16 oz #15,Beverages,6.29,945,2020-09-08,S005
P3764,Orange Juice 16 oz #15,Beverages,12.17,758,2022-11-13,S012
P3765,Apple Juice 32 oz #15,Beverages,10.26,1782,2022-01-19,S006
P3766,Sparkling Water 500 ml #15,Beverages,11.99,185,2022-02-07,S018
P3767,Coffee 1 lb #15,Beverages,11.00,208,2023-07-04,S014
P3768,Tea 2 lb #15,Beverages,3.91,1853,2022-04-20,S020
P3769,Soda 32 oz #15,Beverages,8.82,1710,2023-06-19,S001
P3770,Sports Drink 1 L #15,Beverages,11.81,1993,2023-07-27,S017
P3771,Bottled Water 12 oz #16,Beverages,3.59,648,2020-05-12,S002
P3772,Orange Juice 32 oz #16,Beverages,13.99,1809,2022-03-13,S017
P3773,Apple Juice 2 lb #16,Beverages,2.74,1612,2023-02-12,S001
P3774,Sparkling Water 1 L #16,Beverages,4.66,1418,2021-06-13,S006
P3775,Coffee 1 lb #16,Beverages,8.66,1903,2022-08-28,S008
P3776,Tea 500 ml #16,Beverages,8.22,1664,2022-02-13,S007
P3777,Soda 1 lb #16,Beverages,8.40,648,2020-05-11,S008
P3778,Sports Drink 16 oz #16,Beverages,3.17,1526,2020-05-14,S013
P3779,Bottled Water 500 ml #17,Beverages,9.67,449,2021-08-27,S017
P3780,Orange Juice 500 ml #17,Beverages,9.00,1596,2023-10-03,S010
P3781,Apple Juice 12 oz #17,Beverages,6.71,597,2020-11-20,S014
P3782,Sparkling Water 32 oz #17,Beverages,11.59,1579,2020-09-24,S017
P3783,Coffee 32 oz #17,Beverages,7.03,1693,2020-08-01,S009
P3784,Tea 1 L #17,Beverages,2.15,899,2020-03-24,S010
P3785,Soda 1 lb #17,Beverages,14.24,420,2023-07-17,S012
P3786,Sports Drink 1 L #17,Beverages,14.25,695,2022-02-04,S002
P3787,Bottled Water 500 ml #18,Beverages,3.61,1483,2021-04-14,S012
P3788,Orange Juice 16 oz #18,Beverages,5.76,701,2023-10-31,S007
P3789,Apple Juice 500 ml #18,Beverages,14.43,273,2020-02-17,S016
P3790,Sparkling Water 1 L #18,Beverages,6.28,673,2022-04-22,S010
P3791,Coffee 2 lb #18,Beverages,8.18,1976,2022-12-22,S001
P3792,Tea 32 oz #18,Beverages,11.81,594,2020-08-11,S018
P3793,Soda 16 oz #18,Beverages,10.76,1800,2022-11-28,S009
P3794,Sports Drink 1 lb #18,Beverages,5.64,1349,2020-10-01,S002
P3795,Bottled Water 12 oz #19,Beverages,10.43,693,2021-11-27,S002
P3796,Orange Juice 16 oz #19,Beverages,14.90,519,2021-08-19,S007
P3797,Apple Juice 16 oz #19,Beverages,3.93,1796,2021-12-28,S017
P3798,Sparkling Water 500 ml #19,Beverages,4.61,350,2021-10-07,S013
P3799,Coffee 1 L #19,Beverages,11.20,309,2020-10-16,S003
P3800,Tea 1 lb #19,Beverages,2.32,1177,2023-05-13,S015
P3801,Soda 2 lb #19,Beverages,11.10,198,2020-09-10,S020
P3802,Sports Drink 2 lb #19,Beverages,14.66,287,2021-05-08,S007
P3803,Bottled Water 1 lb #20,Beverages,7.90,1418,2020-10-02,S011
P3804,Orange Juice 1 lb #20,Beverages,14.99,1850,2020-03-21,S002
P3805,Apple Juice 1 L #20,Beverages,11.13,1353,2020-06-20,S017
P3806,Sparkling Water 1 lb #20,Beverages,7.95,295,2021-11-01,S015
P3807,Coffee 1 L #20,Beverages,14.45,1231,2022-04-13,S017
P3808,Tea 16 oz #20,Beverages,13.49,527,2020-01-22,S001
P3809,Soda 2 lb #20,Beverages,14.96,318,2020-03-01,S011
P3810,Sports Drink 2 lb #20,Beverages,11.90,361,2020-08-17,S020
P3811,Bottled Water 16 oz #21,Beverages,8.33,1509,2020-01-27,S013
P3812,Orange Juice 500 ml #21,Beverages,5.67,1118,2023-07-28,S009
P3813,Apple Juice 12 oz #21,Beverages,11.21,1584,2023-05-05,S014
P3814,Sparkling Water 500 ml #21,Beverages,13.83,537,2023-06-25,S013
P3815,Coffee 16 oz #21,Beverages,6.15,1914,2021-12-09,S002
P3816,Tea 12 oz #21,Beverages,2.07,1755,2023-05-21,S004
P3817,Soda 1 L #21,Beverages,13.19,1277,2023-08-02,S010
P3818,Sports Drink 16 oz #21,Beverages,2.52,573,2021-08-21,S013
P3819,Bottled Water 1 L #22,Beverages,8.42,154,2021-12-03,S019
P3820,Orange Juice 16 oz #22,Beverages,2.95,449,2022-04-14,S006
P3821,Apple Juice 2 lb #22,Beverages,14.18,1135,2023-05-27,S005
P3822,Sparkling Water 32 oz #22,Beverages,2.03,786,2022-07-13,S011
P3823,Coffee 32 oz #22,Beverages,6.86,174,2020-07-07,S010
P3824,Tea 1 lb #22,Beverages,2.82,1630,2023-01-02,S002
P3825,Soda 12 oz #22,Beverages,12.61,1693,2023-07-15,S011
P3826,Sports Drink 1 lb #22,Beverages,4.33,991,2022-03-20,S002
P3827,Bottled Water 12 oz #23,Beverages,8.27,1628,2020-07-15,S005
P3828,Orange Juice 12 oz #23,Beverages,6.97,495,2020-02-06,S002
P3829,Apple Juice 32 oz #23,Beverages,8.28,899,2021-02-20,S013
P3830,Sparkling Water 1 L #23,Beverages,13.38,1884,2020-06-30,S001
P3831,Coffee 1 lb #23,Beverages,6.41,248,2023-11-03,S011
P3832,Tea 12 oz #23,Beverages,14.16,459,2021-03-11,S007
P3833,Soda 32 oz #23,Beverages,4.56,206,2021-11-28,S014
P3834,Sports Drink 1 lb #23,Beverages,8.13,1271,2021-01-10,S004
P3835,Bottled Water 1 lb #24,Beverages,7.80,1662,2022-09-20,S018
P3836,Orange Juice 2 lb #24,Beverages,10.02,531,2020-10-19,S017
P3837,Apple Juice 500 ml #24,Beverages,12.64,182,2021-08-17,S004
P3838,Sparkling Water 12 oz #24,Beverages,4.39,1725,2023-02-09,S017
P3839,Coffee 32 oz #24,Beverages,14.79,711,2021-02-01,S008
P3840,Tea 2 lb #24,Beverages,7.68,1608,2023-09-28,S017
P3841,Soda 16 oz #24,Beverages,2.91,578,2020-04-04,S012
P3842,Sports Drink 12 oz #24,Beverages,9.60,309,2020-09-11,S012
P3843,Bottled Water 12 oz #25,Beverages,7.32,1340,2023-11-22,S002
P3844,Orange Juice 2 lb #25,Beverages,8.10,1549,2023-03-02,S003
P3845,Apple Juice 2 lb #25,Beverages,12.25,472,2021-08-08,S001
P3846,Sparkling Water 32 oz #25,Beverages,11.01,1293,2022-07-16,S006
P3847,Coffee 500 ml #25,Beverages,6.64,1273,2023-05-09,S020
P3848,Tea 1 L #25,Beverages,14.20,1378,2022-05-11,S019
P3849,Soda 32 oz #25,Beverages,12.31,1800,2023-09-07,S018
P3850,Sports Drink 500 ml #25,Beverages,9.98,1594,2023-05-14,S015
P3851,Bottled Water 32 oz #26,Beverages,2.26,397,2022-12-05,S018
P3852,Orange Juice 1 lb #26,Beverages,11.97,1404,2023-04-01,S019
P3853,Apple Juice 2 lb #26,Beverages,4.47,310,2021-11-07,S010
P3854,Sparkling Water 32 oz #26,Beverages,1.30,1266,2022-10-21,S020
P3855,Coffee 16 oz #26,Beverages,12.09,1923,2021-02-02,S007
P3856,Tea 32 oz #26,Beverages,2.52,1698,2021-04-01,S005
P3857,Soda 1 lb #26,Beverages,11.87,1254,2022-05-30,S018
P3858,Sports Drink 1 lb #26,Beverages,14.45,1374,2020-04-22,S001
P3859,Bottled Water 16 oz #27,Beverages,14.86,915,2022-08-26,S004
P3860,Orange Juice 12 oz #27,Beverages,7.40,1414,2022-05-05,S015
P3861,Apple Juice 32 oz #27,Beverages,3.43,1250,2021-03-18,S008
P3862,Sparkling Water 32 oz #27,Beverages,8.28,1472,2021-03-27,S020
P3863,Coffee 16 oz #27,Beverages,13.71,1940,2023-08-24,S017
P3864,Tea 1 L #27,Beverages,2.94,135,2023-02-23,S010
P3865,Soda 1 lb #27,Beverages,12.59,1917,2021-12-06,S004
P3866,Sports Drink 2 lb #27,Beverages,14.74,1349,2023-11-24,S014
P3867,Bottled Water 1 L #28,Beverages,5.78,1838,2023-01-29,S005
P3868,Orange Juice 2 lb #28,Beverages,6.69,1485,2022-01-04,S005
P3869,Apple Juice 12 oz #28,Beverages,7.08,1704,2021-06-28,S018
P3870,Sparkling Water 32 oz #28,Beverages,6.35,933,2022-02-13,S003
P3871,Coffee 12 oz #28,Beverages,13.93,1250,2021-03-19,S016
P3872,Tea 500 ml #28,Beverages,12.32,1801,2020-07-20,S005
P3873,Soda 32 oz #28,Beverages,11.73,1270,2022-12-18,S011
P3874,Sports Drink 32 oz #28,Beverages,14.73,1827,2020-09-03,S007
P3875,Bottled Water 2 lb #29,Beverages,11.88,405,2022-03-27,S008
P3876,Orange Juice 1 L #29,Beverages,9.23,1142,2021-09-28,S009
P3877,Apple Juice 1 L #29,Beverages,9.76,160,2020-03-24,S006
P3878,Sparkling Water 12 oz #29,Beverages,7.70,113,2021-04-03,S017
P3879,Coffee 1 lb #29,Beverages,7.08,228,2022-03-11,S002
P3880,Tea 2 lb #29,Beverages,2.63,513,2022-03-03,S003
P3881,Soda 1 L #29,Beverages,2.14,1353,2021-01-30,S011
P3882,Sports Drink 12 oz #29,Beverages,12.53,235,2020-02-22,S013
P3883,Bottled Water 500 ml #30,Beverages,8.39,671,2023-06-07,S003
P3884,Orange Juice 12 oz #30,Beverages,5.10,1856,2023-05-27,S011
P3885,Apple Juice 1 L #30,Beverages,1.76,462,2022-04-15,S017
P3886,Sparkling Water 1 lb #30,Beverages,3.74,1414,2023-04-07,S014
P3887,Coffee 500 ml #30,Beverages,9.78,854,2020-04-13,S008
P3888,Tea 12 oz #30,Beverages,9.93,1934,2021-07-07,S016
P3889,Soda 32 oz #30,Beverages,7.17,900,2023-05-11,S006
P3890,Sports Drink 16 oz #30,Beverages,1.81,1586,2022-07-08,S013
P3891,Bottled Water 500 ml #31,Beverages,11.68,366,2022-04-23,S020
P3892,Orange Juice 2 lb #31,Beverages,2.92,1735,2020-02-09,S003
P3893,Apple Juice 500 ml #31,Beverages,11.44,1380,2022-10-04,S016
P3894,Sparkling Water 16 oz #31,Beverages,13.92,1257,2020-04-07,S020
P3895,Coffee 12 oz #31,Beverages,1.94,913,2021-06-23,S017
P3896,Tea 12 oz #31,Beverages,10.44,499,2021-06-22,S007
P3897,Soda 12 oz #31,Beverages,3.84,371,2021-04-20,S011
P3898,Sports Drink 16 oz #31,Beverages,6.01,806,2020-12-16,S013
P3899,Bottled Water 12 oz #32,Beverages,2.52,1050,2023-01-20,S001
P3900,Orange Juice 500 ml #32,Beverages,3.87,308,2020-12-02,S003
P3901,Apple Juice 1 lb #32,Beverages,9.44,330,2020-01-01,S008
P3902,Sparkling Water 1 L #32,Beverages,11.50,1151,2021-05-02,S011
P3903,Coffee 2 lb #32,Beverages,2.85,1274,2022-10-12,S012
P3904,Tea 16 oz #32,Beverages,6.26,1016,2021-01-24,S003
P3905,Soda 32 oz #32,Beverages,13.48,728,2023-01-21,S009
P3906,Sports Drink 1 L #32,Beverages,9.30,1285,2020-12-11,S011
P3907,Bottled Water 32 oz #33,Beverages,1.67,1145,2022-03-21,S002
P3908,Orange Juice 1 lb #33,Beverages,14.62,664,2020-07-12,S010
P3909,Apple Juice 1 lb #33,Beverages,14.93,519,2021-04-29,S009
P3910,Sparkling Water 1 lb #33,Beverages,12.65,1194,2022-03-26,S004
P3911,Coffee 500 ml #33,Beverages,13.99,1719,2022-08-06,S016
P3912,Tea 16 oz #33,Beverages,10.34,253,2020-12-14,S001
P3913,Soda 12 oz #33,Beverages,12.68,1898,2023-08-01,S016
P3914,Sports Drink 2 lb #33,Beverages,13.52,1794,2023-04-21,S006
P3915,Bottled Water 32 oz #34,Beverages,2.43,1163,2021-01-31,S014
P3916,Orange Juice 32 oz #34,Beverages,3.40,1604,2023-01-23,S016
P3917,Apple Juice 2 lb #34,Beverages,11.98,996,2023-11-07,S008
P3918,Sparkling Water 1 L #34,Beverages,11.61,1784,2021-04-19,S018
P3919,Coffee 1 L #34,Beverages,4.40,1155,2020-08-23,S006
P3920,Tea 1 lb #34,Beverages,8.61,159,2021-10-14,S011
P3921,Soda 500 ml #34,Beverages,4.20,146,2022-07-09,S016
P3922,Sports Drink 2 lb #34,Beverages,12.00,1572,2023-04-20,S014
P3923,Bottled Water 1 lb #35,Beverages,6.64,1079,2020-08-31,S002
P3924,Orange Juice 16 oz #35,Beverages,6.64,1943,2022-10-13,S013
P3925,Apple Juice 1 L #35,Beverages,8.26,1722,2020-10-27,S001
P3926,Sparkling Water 1 lb #35,Beverages,6.11,1207,2020-01-05,S005
P3927,Coffee 16 oz #35,Beverages,2.18,558,2020-12-16,S012
P3928,Tea 12 oz #35,Beverages,5.59,905,2020-11-22,S012
P3929,Soda 2 lb #35,Beverages,1.21,1016,2021-11-17,S004
P3930,Sports Drink 2 lb #35,Beverages,10.61,407,2022-04-09,S003
P3931,Bottled Water 12 oz #36,Beverages,8.32,1268,2020-12-22,S005
P3932,Orange Juice 1 lb #36,Beverages,5.58,1646,2022-03-25,S020
P3933,Apple Juice 2 lb #36,Beverages,14.37,1194,2023-02-15,S009
P3934,Sparkling Water 2 lb #36,Beverages,4.29,1209,2023-06-30,S010
P3935,Coffee 16 oz #36,Beverages,11.97,359,2020-02-03,S002
P3936,Tea 2 lb #36,Beverages,12.91,1516,2020-03-10,S008
P3937,Soda 1 lb #36,Beverages,10.27,1572,2023-01-15,S020
P3938,Sports Drink 2 lb #36,Beverages,11.03,697,2021-05-28,S005
P3939,Bottled Water 32 oz #37,Beverages,5.17,1832,2023-05-25,S020
P3940,Orange Juice 12 oz #37,Beverages,8.17,1425,2023-07-13,S003
P3941,Apple Juice 500 ml #37,Beverages,4.97,1217,2022-07-14,S017
P3942,Sparkling Water 500 ml #37,Beverages,7.41,1441,2020-03-14,S015
P3943,Coffee 16 oz #37,Beverages,2.28,1933,2021-01-01,S018
P3944,Tea 1 lb #37,Beverages,6.62,501,2022-03-10,S018
P3945,Soda 16 oz #37,Beverages,11.77,153,2023-09-06,S020
P3946,Sports Drink 1 L #37,Beverages,7.33,259,2022-02-18,S020
P3947,Bottled Water 500 ml #38,Beverages,1.89,1044,2023-07-09,S016
P3948,Orange Juice 1 lb #38,Beverages,9.55,1209,2022-10-05,S005
P3949,Apple Juice 1 lb #38,Beverages,13.00,1135,2023-03-22,S016
P3950,Sparkling Water 1 L #38,Beverages,11.06,1808,2020-11-11,S005
P3951,Coffee 16 oz #38,Beverages,5.48,1111,2023-03-27,S002
P3952,Tea 32 oz #38,Beverages,12.07,1495,2022-12-25,S017
P3953,Soda 16 oz #38,Beverages,1.01,1497,2023-08-10,S008
P3954,Sports Drink 32 oz #38,Beverages,6.16,1908,2023-11-25,S001
P3955,Bottled Water 1 L #39,Beverages,10.29,899,2022-01-08,S013
P3956,Orange Juice 500 ml #39,Beverages,11.19,1035,2021-11-10,S019
P3957,Apple Juice 12 oz #39,Beverages,1.54,443,2023-10-10,S009
P3958,Sparkling Water 1 L #39,Beverages,13.60,1628,2020-12-26,S011
P3959,Coffee 32 oz #39,Beverages,12.93,473,2021-07-03,S017
P3960,Tea 1 lb #39,Beverages,6.50,501,2023-04-30,S005
P3961,Soda 32 oz #39,Beverages,5.94,480,2023-06-06,S008
P3962,Sports Drink 500 ml #39,Beverages,9.88,1190,2020-09-29,S019
P3963,Bottled Water 1 L #40,Beverages,12.85,1874,2022-03-12,S008
P3964,Orange Juice 2 lb #40,Beverages,13.13,1946,2021-02-02,S019
P3965,Apple Juice 1 lb #40,Beverages,14.08,436,2021-11-27,S009
P3966,Sparkling Water 32 oz #40,Beverages,2.11,482,2023-10-25,S018
P3967,Coffee 16 oz #40,Beverages,11.66,1971,2022-09-16,S011
P3968,Tea 16 oz #40,Beverages,6.45,926,2023-03-24,S019
P3969,Soda 16 oz #40,Beverages,4.10,803,2023-11-23,S017
P3970,Sports Drink 32 oz #40,Beverages,9.51,309,2023-11-06,S008
P3971,Bottled Water 12 oz #41,Beverages,13.05,1246,2022-10-30,S013
P3972,Orange Juice 500 ml #41,Beverages,6.17,1102,2020-02-22,S017
P3973,Apple Juice 1 L #41,Beverages,4.68,1244,2022-03-02,S011
P3974,Sparkling Water 1 L #41,Beverages,1.22,1098,2021-10-18,S010
P3975,Coffee 12 oz #41,Beverages,12.55,497,2021-04-04,S010
P3976,Tea 500 ml #41,Beverages,9.79,1930,2020-09-02,S017
P3977,Soda 1 L #41,Beverages,12.54,331,2020-06-01,S016
P3978,Sports Drink 12 oz #41,Beverages,9.39,507,2020-12-03,S017
P3979,Bottled Water 2 lb #42,Beverages,12.66,583,2021-11-14,S009
P3980,Orange Juice 1 L #42,Beverages,12.11,845,2020-06-25,S007
P3981,Apple Juice 32 oz #42,Beverages,6.52,701,2020-06-29,S015
P3982,Sparkling Water 16 oz #42,Beverages,2.51,319,2021-11-02,S007
P3983,Coffee 2 lb #42,Beverages,11.21,1914,2022-01-19,S007
P3984,Tea 500 ml #42,Beverages,12.45,1832,2022-09-01,S017
P3985,Soda 1 lb #42,Beverages,2.36,1843,2022-05-22,S011
P3986,Sports Drink 32 oz #42,Beverages,1.64,1833,2023-06-25,S005
P3987,Bottled Water 1 L #43,Beverages,10.76,323,2023-08-10,S010
P3988,Orange Juice 12 oz #43,Beverages,14.31,1689,2020-06-27,S012
P3989,Apple Juice 2 lb #43,Beverages,3.48,1183,2022-02-23,S004
P3990,Sparkling Water 1 lb #43,Beverages,10.75,1249,2022-12-08,S002
P3991,Coffee 1 L #43,Beverages,9.47,1078,2020-09-26,S001
P3992,Tea 16 oz #43,Beverages,4.80,1829,2020-09-22,S017
P3993,Soda 1 lb #43,Beverages,8.37,433,2021-12-14,S005
P3994,Sports Drink 1 L #43,Beverages,14.09,1969,2023-02-15,S014
P3995,Bottled Water 1 L #44,Beverages,6.83,1682,2021-10-26,S019
P3996,Orange Juice 2 lb #44,Beverages,8.09,1005,2022-07-10,S009
P3997,Apple Juice 16 oz #44,Beverages,5.18,1109,2020-12-09,S011
P3998,Sparkling Water 32 oz #44,Beverages,8.14,1208,2023-10-02,S011
P3999,Coffee 32 oz #44,Beverages,11.26,1731,2022-05-14,S011
P4000,Tea 32 oz #44,Beverages,12.03,464,2023-06-10,S017
P4001,Soda 12 oz #44,Beverages,2.80,269,2023-06-12,S014
P4002,Sports Drink 16 oz #44,Beverages,14.80,1842,2020-02-22,S001
P4003,Bottled Water 16 oz #45,Beverages,13.35,1741,2020-03-28,S010
P4004,Orange Juice 2 lb #45,Beverages,6.22,1425,2021-04-15,S008
P4005,Apple Juice 16 oz #45,Beverages,2.02,1416,2021-04-29,S004
P4006,Sparkling Water 12 oz #45,Beverages,12.19,526,2021-10-11,S001
P4007,Coffee 12 oz #45,Beverages,5.54,1168,2022-09-11,S007
P4008,Tea 2 lb #45,Beverages,9.87,1611,2022-05-21,S006
P4009,Soda 32 oz #45,Beverages,10.55,682,2021-08-04,S017
P4010,Sports Drink 1 lb #45,Beverages,8.35,1301,2022-02-23,S020
P4011,Bottled Water 16 oz #46,Beverages,14.93,1123,2022-10-01,S008
P4012,Orange Juice 1 L #46,Beverages,6.92,1003,2023-07-29,S010
P4013,Apple Juice 500 ml #46,Beverages,10.00,113,2020-11-02,S005
P4014,Sparkling Water 500 ml #46,Beverages,6.13,1541,2022-11-21,S006
P4015,Coffee 16 oz #46,Beverages,13.87,242,2021-08-12,S017
P4016,Tea 500 ml #46,Beverages,4.06,1212,2020-12-20,S004
P4017,Soda 1 L #46,Beverages,11.32,228,2021-01-24,S005
P4018,Sports Drink 1 L #46,Beverages,3.80,1421,2020-10-20,S001
P4019,Bottled Water 12 oz #47,Beverages,9.78,220,2023-07-02,S013
P4020,Orange Juice 2 lb #47,Beverages,11.34,601,2020-07-03,S014
P4021,Apple Juice 16 oz #47,Beverages,4.67,1569,2020-11-23,S018
P4022,Sparkling Water 2 lb #47,Beverages,7.48,438,2020-02-19,S016
P4023,Coffee 12 oz #47,Beverages,6.66,1462,2023-12-17,S015
P4024,Tea 32 oz #47,Beverages,3.48,1083,2021-01-05,S015
P4025,Soda 2 lb #47,Beverages,5.49,1385,2022-01-13,S009
P4026,Sports Drink 16 oz #47,Beverages,7.77,1866,2022-02-15,S019
P4027,Bottled Water 16 oz #48,Beverages,14.19,1366,2021-10-28,S003
P4028,Orange Juice 500 ml #48,Beverages,8.15,1028,2023-10-03,S013
P4029,Apple Juice 16 oz #48,Beverages,13.60,1594,2023-02-08,S004
P4030,Sparkling Water 1 L #48,Beverages,6.49,472,2023-01-30,S015
P4031,Coffee 1 lb #48,Beverages,14.44,459,2023-08-14,S003
P4032,Tea 16 oz #48,Beverages,7.40,1007,2021-03-16,S007
P4033,Soda 2 lb #48,Beverages,13.96,481,2023-09-04,S001
P4034,Sports Drink 16 oz #48,Beverages,5.56,1280,2020-12-19,S019
P4035,Bottled Water 500 ml #49,Beverages,13.73,943,2021-03-14,S006
P4036,Orange Juice 1 L #49,Beverages,14.37,769,2022-05-24,S019
P4037,Apple Juice 16 oz #49,Beverages,2.06,1232,2021-09-12,S018
P4038,Sparkling Water 32 oz #49,Beverages,3.01,1437,2020-12-07,S012
P4039,Coffee 1 L #49,Beverages,10.83,1282,2021-05-15,S018
P4040,Tea 32 oz #49,Beverages,3.84,646,2023-02-12,S014
P4041,Soda 1 lb #49,Beverages,2.71,1609,2023-08-13,S016
P4042,Sports Drink 32 oz #49,Beverages,4.06,606,2022-03-16,S001
P4043,Bottled Water 1 L #50,Beverages,8.99,619,2021-06-18,S019
P4044,Orange Juice 2 lb #50,Beverages,12.35,1565,2022-10-17,S004
P4045,Apple Juice 2 lb #50,Beverages,3.53,1789,2022-07-04,S019
P4046,Sparkling Water 2 lb #50,Beverages,7.14,457,2021-01-17,S015
P4047,Coffee 32 oz #50,Beverages,1.98,604,2020-04-23,S020
P4048,Tea 1 lb #50,Beverages,7.56,1572,2022-12-15,S004
P4049,Soda 1 L #50,Beverages,4.00,769,2023-12-20,S005
P4050,Sports Drink 2 lb #50,Beverages,9.11,597,2023-02-17,S005
P4051,Potato Chips 1 L,Snacks,2.04,301,2023-10-14,S005
P4052,Pretzels 500 ml,Snacks,6.55,1719,2022-03-24,S002
P4053,Granola Bars 12 oz,Snacks,4.84,1909,2020-12-20,S002
P4054,Popcorn 1 lb,Snacks,2.86,1342,2023-02-09,S015
P4055,Trail Mix 1 L,Snacks,4.63,1265,2022-11-02,S015
P4056,Crackers 500 ml,Snacks,3.45,1615,2021-03-07,S012
P4057,Chocolate Bar 16 oz,Snacks,5.67,584,2022-01-01,S018
P4058,Cookies 1 L,Snacks,3.76,1815,2020-05-04,S002
P4059,Potato Chips 32 oz #2,Snacks,2.41,583,2021-07-23,S013
P4060,Pretzels 1 L #2,Snacks,5.52,1726,2023-03-18,S019
P4061,Granola Bars 12 oz #2,Snacks,3.25,810,2022-07-31,S006
P4062,Popcorn 1 L #2,Snacks,7.68,291,2023-03-14,S001
P4063,Trail Mix 2 lb #2,Snacks,6.45,442,2023-08-09,S019
P4064,Crackers 12 oz #2,Snacks,6.24,289,2023-09-21,S010
P4065,Chocolate Bar 500 ml #2,Snacks,2.39,1877,2021-07-21,S017
P4066,Cookies 1 L #2,Snacks,2.35,502,2023-06-07,S001
P4067,Potato Chips 12 oz #3,Snacks,5.04,530,2022-08-20,S019
P4068,Pretzels 12 oz #3,Snacks,4.50,397,2023-05-31,S013
P4069,Granola Bars 500 ml #3,Snacks,1.34,410,2020-11-05,S004
P4070,Popcorn 1 L #3,Snacks,2.45,1506,2020-08-29,S015
P4071,Trail Mix 16 oz #3,Snacks,3.87,209,2023-09-14,S004
P4072,Crackers 12 oz #3,Snacks,5.24,337,2023-10-11,S004
P4073,Chocolate Bar 16 oz #3,Snacks,3.68,1970,2020-08-02,S006
P4074,Cookies 500 ml #3,Snacks,1.29,165,2023-06-18,S015
P4075,Potato Chips 500 ml #4,Snacks,1.95,1620,2021-12-03,S017
P4076,Pretzels 16 oz #4,Snacks,6.32,1995,2021-05-24,S020
P4077,Granola Bars 12 oz #4,Snacks,6.23,701,2021-03-14,S019
P4078,Popcorn 32 oz #4,Snacks,2.35,526,2022-02-17,S018
P4079,Trail Mix 1 lb #4,Snacks,1.09,1432,2021-01-01,S010
P4080,Crackers 16 oz #4,Snacks,6.44,1665,2020-07-31,S010
